review_id,review_text,rating,verified_purchase
en_0996654,"You do not get a full bottle

This would have been a perfect scored product if the bottle was completely full. There was enough foundation to use 4 times... and that's using a brush and maybe 3 presses of the bottle. Im so disappointed!",3,True
en_0959559,"did what they were ment to

Worked for my 2005 liberty no issues maybe offer a smaller quantity pack.",3,True
en_0175269,"I received only two prong

Mine did not have a ground. Only two prong. I’ll keep it, because you can always use an extra inexpensive extension cord, but clearly, an error was make. Not worth sending back.",2,True
en_0623985,"Poor Quality and money wasted.

This battery has not live up to my basic standards. On a full charge it will last an hour and a half and drop without warning.",1,True
en_0854726,"An exhausting odyssey - a MUST READ!

This was my favorite book of 2017 primarily because I know the author personally as well as his family. I recommended it to so many people that I've lost count. If you haven't read it yet you must!!!",5,True
en_0335441,"Three Stars

Crinkly fun but doesn’t stay on the hand of my 8 month old",3,True
en_0891123,"No instructions inside

It came with no instructions! How do i find them?",1,True
en_0077000,"Would have liked a little more elaboration on a few key principles ...

Very informative. Would have liked a little more elaboration on a few key principles but also appreciate the book was not made as an exhaustive study. Would definitely recommend,",4,True
en_0944969,"Fun

Was a fun craft...could provide more clay, really only had enough to complete 2 out of the 3 globes...",3,True
en_0246679,"Every time you pull a piece of tape it rocks ...

Every time you pull a piece of tape it rocks so you have no choice but to use your other hand to hold it down. Awful cute, though.",2,True
en_0120742,"Taste is good but this time one bottle leaked

The package came with oil leaked. One of the container's had a loose seal so the lid was oily and the package had oil stains. We have eaten it before and taste is good.",2,False
en_0693451,"Needs more testing

Doesn't fit around the camera correctly. Needs better fitment. The quality is good as always.",2,True
en_0187976,"Great, inexpensive earbuds!

I use these for biking and they are great. I can ride for a couple of hours without worrying about battery life. The max volume could be a little higher, but for the price, they are pretty dang good.",5,True
en_0041060,"Works Well ... It Is A Quilt-Type Throw

am using the throw on my bed for cooler nites plus in general a daytime cover for my bed...washes well. (I wash & dry my bedding weekly.)",5,True
en_0964696,"One Star

I was really excited about it but it was a broken!!!!!",1,True
en_0853112,"Had a leak in first use

Living on a beach has its advantages. It's easy when windy. The product leaked on the first use.",1,False
en_0436554,"Really good holster

Really good holster for the price fits my Glock 26 gen 5 perfectly",5,True
en_0176629,"Big Let Down

Not real happy with the quality of this hat, would never have bought it if I had seen it first. Material is to thin, bill is shaped weird.. just a low quality knock off. Reminds me of the type cheap cap given away as a promotion.",2,True
en_0052892,"Deep instructions to install but works as presented

Good at night but hardly visible during a sunny day",3,True
en_0224534,"They sent the Wrong item I got close pins

This seller had slow fulfillment time and sent the wrong item and does not want to take it back!",1,True
en_0534894,"Bought for my daughter for Color Guard

It worked for its intended purposes, but she said it stay ""tacky"" way too long.",3,True
en_0470387,"OK--but do not dim despite saying they are ""dimmable""

The light they emit is a warmer light (for an LED light that is- as nothing can compare to an incandescent in my opinion) so that is good, HOWEVER they do NOT dim despite the product claiming it is a dimmable bulb.",3,True
en_0649167,"Poor quality shirt . Cuts and holes all over

Poor quality shirt .when I received it cuts all over it and has holes",1,True
en_0234157,"truth in advertising

does not do anything like the presentation. Bad product.",1,True
en_0483706,"No bottles should be put in a package without properly securing them in leak proof wrapping.

product arrived in damaged condition - the cap was loose on the bottle and all the derma lotion leaked into the package and made a total mess. the postal service wrapped the socked package in plastic wrap - because I had also order Omega 3 pills, I took the package instead of returning same. the lotion bottle did smell good and I cut the package into squares and used them on my dog. This was partly successful. The omega 3 pills are working just great.",1,True
en_0060172,"Great

Great unit. Much better than standard timers due to the dimming of the light. I have noticed the fish don't scatter as if scared when the light turns on or off any more. For the price its well worth the purchase. Oh also note that it does work with other light fixtures such as beamswork.",5,True
en_0513800,"doesn't work

holes are too big to contain flatware - i bought it to match the over-the-sink drainer, but i have to find one with smaller holes. the handles or even the whole fork or spoon will go through the corners .",1,True
en_0202747,"Not as reliable as I had hoped

I have used this on my kid who has a problem with pot. I know he smoked a day or two before I tested him, but there was a faint line. The faq says that even a faint line is a negative. Was not accurate in this case.",1,True
en_0980964,"Meh!

Very disappointed in the output of the light - attempted to save some money by purchasing through Amazon - not pleased should have spent the money on the one previously purchased through local big box",1,True
en_0741118,"Bad tuner

All seemed to be fine for the price, however, tuner that came with the guitar would not work in anyway",3,True
en_0200749,"obviously not inspected

This is exactly what I wanted to corral the mess on my desk but one drawer needs sanding down. It sticks and will not open all the way.",2,True
en_0960679,"Three Stars

hard to lock in the target to get exact distance",3,True
en_0901498,"trash

just bought it 5 days ago and the charging port no longer works",1,True
en_0200520,"Does not taste like peanut butter!

I had high hopes for this product because I start my day with peanut butter on toast. Very disappointing. Easy to prepare and spread but no peanut taste.",2,False
en_0573111,"Looks cool, but falls right over.

Looks cool, but falls right over.",3,True
en_0486084,"Fast read

It was ok. Pretty predictable but it still kept you ready. Fast read",4,True
en_0712756,"but I cut the bottom of the mount for clearance and it fit nicely and the cut is hidden

Had to modify it because it scratched the rear fender, but I cut the bottom of the mount for clearance and it fit nicely and the cut is hidden",3,True
en_0439592,"I purchased this device for my 2017 MacBook Pro. ...

I purchased this device for my 2017 MacBook Pro. All ports work as advertised and would be given 5 stars except it tends to get very hot while in use.",4,False
en_0651535,"Quality

Is perfect, no dust,easy to keep the area clean.",4,False
en_0981464,"Barely 3 inches

It is barely 3 inches. It's a nice idea but the false advertising of 4 inches is unfair for the price.",3,True
en_0503335,"Advertised as new, clearly not.

It came with stitching coming out of it, stains on it and a half sewn on patch of material on one of the arms. Do not waste your money",2,True
en_0920303,"Fun twists and turns

I have been loving this series! I love that Violet is so many different things and she surprises us. I love the humor and banter that keeps me reading more!",5,True
en_0787234,"The light itself is wonderful. The phone holder and extension for the light ...

The light itself is wonderful. The phone holder and extension for the light are flimsy and seem to fall a lot, however. It's a pretty good buy for $20",3,True
en_0408881,"Work OK

For the price they are decent, but way to soft to work correctly with my sonicare. I didnt get the same clean as actual sonicare heads.",3,True
en_0939501,"They stay on & protect

These have worked perfectly! They stay on & protect or luxury vinyl flooring.",5,True
en_0674423,"These arrived on time and very clean! After filling ...

These arrived on time and very clean! After filling one with an essential oil blend and throwing it in my purse I noticed it leaking everywhere, no matter how tight the cap was. At a closer look it seemed to be the metal ball being too loose, as the culprit.",2,True
en_0426416,"One Star

This case worked for maybe 5 minutes before it wouldn't connect anymore. I tried everything with no success Update: The customer service is great. They worked with me to find a solution!",4,True
en_0691353,"Great adventure and novel setting

Great adventure and novel setting. Wonder what happens with Earth now that they are already under enemy contact? Can’t wait!",4,True
en_0096401,"Star of the party!

Great suit for the price! Worth it!",5,False
en_0544385,"I got 2 days shopping and though the bows did ...

I got 2 days shopping and though the bows did come on time they came in a small box which in return caused the bows to be completely smashed and deformed. Huge bummer.",3,True
en_0971879,"This is a good item. The engineering is awful

This is a good item. The engineering is awful. Parts do not fit well. I had to do some work arounds to get it together. The directions are sorely lacking. If you are not mechanically adept this will be problematic to put together. Buyer beware, or have a good buddy around who is willing to put up with the assembly. Have enough beer on hand to reward your friend for his help.",2,True
en_0425531,"Klipsch name.... Klipsch made ?

Just got them....seem to be very good quality sound. I think Klipsch has them made for them.",4,True
en_0163417,"OK only

This film used employed usual cliche of a middle age guy bored in his marriage , dealing with the empty nest & a distant relationship w his son too, attracted to a younger woman neighbor etc. OK, sure the jerky, possibly abusive husband gets thrown in but I kept waiting for a twist like it was a setup by the wife to get the older guy to kill her husband so she could collect on the insurance etc. and make it seem like self defense etc. This film had a depressing message of well, don;t get involved in other people's troubles, though he should have called the police if he thought there was abuse going on and let them handle it. He would drive me crazy because he was also so boring as a husband ! Geez buddy volunteer or take up a new hobby or study something new and travel or something if your life is boring instead of lusting after the neighbor's wife. He wasn't exactly a thrill a minute hubby and prize.",2,True
en_0067976,"Good mat, but the rubber insert tore after 2 sessions.

I like the mat because it has a bit of weight to it when sitting in the grass or on the ground. Problem is that I was hitting some drives with a tee inserted, the rubber tee piece tore right in half. Now I basically have a hole in the middle instead. The mat is still usable, but not great.",3,True
en_0042720,"Excellent Learning Tool

The new Pixel Premium ABC Magnets Mega Bundle are great. The letter sizes are perfect for making words and matching. The magnets work well. As a former Pre-K teacher I'm very pleased with the product.",5,True
en_0309415,"Weak

Way small... Even on my 1/18 Teton they are small...",3,True
en_0904360,"Be sure to check color description

Part was perfect, fit and all but part was black instead of gray. Received it super slow!!!",5,True
en_0219876,"Just didn't help me...

This may work well for some, but for me I didn't notice much difference in my sleep at all and no difference at all in my hot flashes/night sweats.",2,True
en_0504478,"Awesome book

It was had to put down. The intrigued and the love the main character's share held interest to see what was going to happen next.",5,True
en_0443284,"Ok function

It works, but difficult to feed and clean. Tiny opening on side, makes putting flies in a challenge",3,True
en_0090414,"Other then that we like them. Holds up real good and never has ...

These give my daughter a weird rash every time she wears them. Other then that we like them. Holds up real good and never has leaked through or tore off",2,True
en_0203097,"The best for toddlers!

My daughter has absolutely adored this set. It has given her endless hours of fun and distraction! And what makes it even better is that theres no mess because everything in the set is 100% fake.",5,True
en_0674979,"Sent a used SD card

Arrived in taped, damaged, clearly opened package. In addition, the card itself contained images and videos I had to delete. Nothing in this product description led me to believe I was ordering a used product.",1,True
en_0639839,"i really wasted my money in buying this shit

way way to long,,,i really wasted my money in buying this shit.",1,True
en_0348438,"Roomy but too big

I love the room and compartments that it has. My friend has one and I ordered solely bc of hers but hers is a little smaller and I wish this one was. I wasn't able to return it bc of the cutoff date. :(",2,True
en_0446622,"Easy to use.

Does as advertised. Good for wider grout lines",4,True
en_0721136,"Great karaoke mic!

Love this product, plan on buying a Second one! Only thing to note is the music sound isn't quiet loud enough and gets drowned out by the mic volume. We simply play the music on another device when we want the music louder. Other than that, I highly recommend!",4,True
en_0180737,"Broken bottle, Big mess!!

The bottle was broken and lotion was spilled all in the package. I don't understand why it wasn't in a box with bubble wrap! Please send the new one I just ordered in better packaging inside a box with bubble wrap so the samething doesn't happen!",1,True
en_0114588,"so-so. not entirely too great.

this controller seemed great at first, but the third time using it while playing mario kart, it kept tilting to the left. it automatically would shift to the left as I'm playing, not sure why. The joystick on this controller seems pretty weak. overall, I got it thru a lightning deal so it was okay, but wouldn't purchase this at the regular price.",2,False
en_0040538,"Not as bright as it shows

It is a nice shower head but it does not show as brightly as it does in the picture. And it does not show the colors as colorful or as many as you think. However the water and the pulse massager Etc is very nice.",2,True
en_0678028,"Five Stars

easy cleaning, the looks and ease of cooking",5,True
en_0101299,"Oh course rats love it!

I love the lava ledges, I have been using them for years. Creates a nice obstacle for rats to climb inside the cage, and files their nails.",5,False
en_0443285,"... the package arrived and the dress it’s self looks great! I tried it on and it was extremely ...

I was very excited when the package arrived and the dress it’s self looks great! I tried it on and it was extremely short. I’m 5’6” and it barely covered anything. I will be returning :(",3,True
en_0935633,"Four Stars

Cute size, quite durable and they came with labels.",4,True
en_0091649,"Very fun toy

My 5 year old niece loved this as a Christmas gift!!! The cat is the perfect size for taking on the go as well.",5,True
en_0218741,"Solid non-mint gum choice

Flavor is nice for the most part, little odd after chewing a while but overall good. Does not stick in tooth gaps as much as dentyne ice",4,True
en_0310702,"Excellent reference book

Lots of photos and great information inside. I wish I had gotten this earlier. I could've solved so many mysteries.",5,True
en_0377897,"Doesn't smell as good as it used to.

Not as good as the old one.",3,False
en_0127810,"I never received this item!

Never received this item!",1,True
en_0045622,"Breeder box way too small

Even baby guppies can barely fit in this breeder box, adults will not have any space in side. I like the design, but not the size",2,True
en_0156393,"Good idea but weak side clips.

I looked forward to receiving this container. It was just what I needed for my sewing items. However, the hooks on the end that connect each level to another was very thin and weak and one had already fallen off when it arrived. I sent it back without problem and was refunded. It’s too bad that they can’t change the design to strengthen the clips. It would have been a good item.",1,True
en_0478401,"Good Purchase

A little awkward for what I am using them for...I DJ and use them to cue music...they are little uncomfortable because the cups turn and can be awkward when I am trying to cue quickly but overall good sound",4,True
en_0335576,".

Pros: - Comfortable for everyday use - Above average (but not perfect) wind noise isolation when cycling Cons: - A little Itchy inside after some time of wearing unlike another ear plug I have",3,True
en_0915641,"Perfect watch accessory

Attractive and sturdy watch holder & charger",5,False
en_0451723,"Wouldn't stay together and kept falling over.

Very disappointed, loved the rose gold metal color but when touched would fall apart.",1,True
en_0407611,"NEVER RECEIVED

NEVER RECEIVED ITEM I REQUESTED A REFUND WHERE IS IT?",1,True
en_0663482,"No thank you.

We did not receive the original order. Requested a replacement order and was charged twice. Ridiculous.",1,True
en_0421062,"look what i've got!!

I'm so angry that what i received is entire garbage. I need an explanation!!!",1,True
en_0720311,"One battery lasted less than 2 years

Originally these worked great. They had a shorter charge hold than the original Nikon battery but they did the job as backups. However one of the batteries stopped working entirely (won't charge) about a year and a half after I got them. Maybe look to another set if you want something longer lasting.",3,True
en_0563429,"Good story, but the book needs to be edited better

Please, please, please re-edit this book. I want to enjoy the story, but there are so many grammar errors, mis-used words and pronoun agreement errors that I find myself trying to figure out what the author is trying to say. I’m actually stopping part way into the book to write this because the errors are so bad.",2,True
en_0493730,"Three Stars

Well I didn't get any chocolates but the nuts are delicious!¡!!!",3,True
en_0663627,"Only getting better

Oh I am so really to read the next book . Can't wait to find out what happens with rye and the two guys.",4,True
en_0012210,"Five Stars

Beautiful colorful chic pot set. So far now complaints with quality. Size is how I expected and wanted.",5,False
en_0997271,"Three Stars

thinner than expected so won't buy more for our event.",3,True
en_0847967,"I plan on ordering this in every color

The most comfortable thing I've ever put on w/o looking frumpy. Usually, loose clothes make you look like you're hiding something. With this outfit, even you were, no one would notice. And it's stylish, can be work in so many different ways.",5,True
en_0543532,"You get what you pay for

Ok first thing first, you get what you pay for, this item is cheap and that is what it is. If yoy want something solid and sturdy spend more money. This item was very easy to assemble but will take time because the instructions aren't all that well typed up. What really got me about this item was that who ever was working with mine left a blood stain on it which is absolutely disgusting, this person knew that it got on there and instead of taking an extra second to wipe it clean just left it because they didn't care. If it wasn't for that I'd give it 5 stars.",3,True
en_0722005,"Three Stars

Fits great however after the first wash and hung to dry, the threading at the bottom design came undone!",3,True
en_0540523,"Not for very long hair

Very tight, hard to get on over my long hair, to tight had to take it off",3,True
en_0490544,"Your best bet is to just buy ram with led's already ...

Unfortunately this upgrade isn't worth the time or effort. The dispersion of the single led on the ram isn't strong enough to saturate the inserts. Your best bet is to just buy ram with led's already installed on them.",2,True
en_0087009,"VERY deceiving photo!

Photo is VERY deceiving. looks like real marble in the photo and it is just a piece of plastic when you get it not worth the price wish I actually looked like rose gold and marble but it definitely doesn't.",2,True
en_0223417,"I love these candies but they are really hard to find

I love these candies but they are really hard to find. I think they were over priced but it was worth it for me cause I love them so much. Very sour and spicy.",5,True
en_0617286,"Black rug

Had better. I guess you pay for what you get. Slippery and moves around.",4,False
en_0234227,"This Is Gold Plated Iron

This is attracted to a magnet. When the gold plating falls of due to wear, it starts to rust.",3,True
en_0772370,"Tapped off center

Three of 24 lug nuts drilled off center, one drilled and tapped twice, totally unusable. Wanted original OEM size, should have bought brand name in 22mm.",1,True
en_0480991,"Beautiful thigh highs

These stockings are lovely. They fit comfortably and they stay put so I don't have to feel self conscious about whether or not I'll have a faux pas. Will order more for sure!",4,False
en_0989058,"i have a giant head

great quality- feels great for morning inflammation and sunburned face",4,True
en_0430713,"Works. Fit car and seems quality. Smooth braking.

Fit my 2008 Pontiac g6. Wheel was vibrating on braking and now is smooth. Saved me hundreds of dollars installing myself.",5,True
en_0515595,"I thought this was less fabric compared to others but still felt like too much cloth

small was too tight, medium was too loose for me. I thought this was less fabric compared to others but still felt like too much cloth. my baby did not like the too tight feel and medium didn't feel right either. I wished it worked out but it didn't. my intention was for privacy with breastfeeding.",2,True
en_0918528,"Not yummy

Nowhere near as good as Baja Bobs sugar free. Won’t buy this one again",1,False
en_0181536,"Cute shoes for a good price

Flats are true to size and very cute for a good price. They are perfect for work. It took me a minute to figure out our to buckle them though. They made a little noise the first couple of times I wore them but it’s stopping. I recommend these flats",5,True
en_0646894,"Does not last

Seemed like a quality cable and I enjoyed the longer length. After occasional use for about two years, it started working only when inserted with one side up, but would not work when reversed. Now it will not work either way. I have Apple brand cables that get harder use and have lasted much longer and are still working well. This one failing after just three years of light usage is disappointing.",1,True
en_0067935,"Great brush

Daughter is in nail school and LOVES this brush. Will buy more.",5,True
en_0130411,"Broken in a day

Mouse colors wouldn’t change after a day.",2,True
en_0136921,"A little short, but better than being too tall

I had previously bought some 17 inch bags. I keep one on my kitchen counter to collect recyclables. Unfortunately, the 17 inch was just a bit too tall. So I ordered these short ones. They're a little too short, but there doesn't seem to be anything in between this and the 17 inch ones. Funny, since most of the grocery stores in my area do have a bag that is in between. Other than the height, the bags are nice and thick and the handles are sturdy. I haven't had any come off as often happens with the store bags.",4,True
en_0629780,"You do NOT get pictured item!!!

Yes, last review is correct, you do not get a maze/puzzle that can hold an unfolded dollar bill! However, if you click on the other pictures below it, what you actually receive is pictured. The plastic is cheap and you do not have to get the ball thru the maze to open the door for the gift card/money; I will give to someone younger who will not know the difference and may be challenged the first time but will most likely figure out that the door opens without the metal ball in place! I wouldn’t recommend spending your money on this.",1,True
en_0872749,"Not well made

Seems kind of cheep numbers are hard to see",2,True
en_0489383,"GOT 2 YEARS OUT OF IT

Owned this item just over 2 years. Item recently stopped working. No abuse and little transportation of charger. Cord length is twice as long as the charger that came with my laptop. Feel like product should have lasted longer before failing.",3,True
en_0345961,"Waste of money

This didn’t fit any steering wheel of any vehicle. What kind of car is this supposed to fit on?! I tried it on several vehicles and it didn’t fit anything",1,True
en_0459305,"Well made seat

Works perfectly. Using as extra seat.",5,True
en_0364480,"Like play forks

These are like play forks. One step up from plastic. Good for very casual needs. Really cheap looking. You get what you pay for.",1,True
en_0567826,"Cute

I love the idea but not so much the Quality. I am 5’7” and a C cup chest, I ordered a large, it did not fit me to my expectation. It’s short on the torso, seems to be for a kid than a grown up. The T-shirt is wide instead of a long. Also, it smelled bad out of the package I had to air it out for a couple of weeks before the smell finally went away",2,True
en_0267697,"Good price good fit

Love them. Comfortable, durable.",5,True
en_0878548,"Great value

It was w great gift for a person who was hard to shop for",4,True
en_0936918,"Works great

I really like these. I recently started painting again but, it is hard for me to paint my name on the canvas with a regular paint brush. So I bought these pens and they work perfectly.",5,True
en_0543885,"Nice hitch step but does NOT come with a pin

I bought this for my Honda Ridgeline so my wife could step up to access the bed. It looks nice and seems to be good quality. However, it does not come with a pin which required an additional trip to the store. They should be clear that the hitch does not come with a required pin.",4,True
en_0867623,"Great product for canine bladder control

These helped our dogs control their bladder better when in the house. They love them too! They can't wait to get them! I love how it's an all natural supplement for my pets, but they just love them period. Great job NaturVet! Thanks for great products like this. I'll continue to recommend your products to other pet owners and continue using this and the other great products you make. We also use the cranberry with echinacea supplement. Great product as well!",5,True
en_0099291,"Leaks like crazy

I would give it more stars but the canopy leaks like crazy. No way you can sit under it during a rain storm. As a sunshade it will work great. Nicely constructed and easy to assemble.",3,True
en_0380152,"I ordered 2 towels and they were shipped in different ...

I ordered 2 towels and they were shipped in different packages and received them 2 days apart and they arrived in time for my vacation",5,True
en_0730213,"Decent toddler deterrent

They work well but they are just a little too long/large.",4,True
en_0804557,"Worked

Perfect for my 10/22. Especially for the price. Pretty clear scope. Dont know how durable it is but hey....",4,True
en_0818092,"It was okay

Eh. This one was okay. It's a light hearted romance, easy read. I liked Jethro, not so much the lady. But their story was cute. I don't like how Reid relies on sex so much. There's more to love than that.",3,True
en_0779403,"Very sturdy soles with good traction on smooth surfaces.

They are pretty low cut. Other moccasin slippers I have had went up higher on my feet.",4,False
en_0362356,"why would anyone make a ball chair where the ball doesn't fit?

I bought the orange grey option. fall slides right through, way to small. yes it's inflated. … returning now.",1,False
en_0298299,"The outside pillow case is sift however th quality is poor as it is also breaking down

I would have giving this product 4 stars however the firmness is wearing down after only one week of use. The outside pillow case is sift however th quality is poor as it is also breaking down.",3,True
en_0729397,"poor craftsmenship

inside pockets were not stitched and things would fall through..",3,True
en_0391837,"Spell check!

The story was good, but the proofreading was nonexistent! Very frustrating",4,True
en_0221230,"Good product.

Worked as advertised child loved it.",5,True
en_0087657,"Thought provoking!

Darius's poems are so enriching and thought provoking! I shared this book with my high school poetry students and they were blown away by its modern content written in such jarring and beautiful form.",5,True
en_0382356,"Perfect size for 10 year old

Well made I bought 2 for kids Christmas gifts. Both a boy and girl and loved them",5,True
en_0188804,"Would not buy again

While a decent price, this rack was a pain to assemble at times. Most notably the height of bars for clothing have to be decided on when you build the end sections. I need to redo mine but it will be a bit of work to do so. Also, the bars' support for clothing weight seems kinda flimsy. I am hesitant to trust it with any large amount of clothes",2,True
en_0159863,"Three Stars

Need to wear protective gloves! total must!!!",3,True
en_0846050,"One bottle defective

Received the 2 pack, but one of the bottles is defective. It's impossible to screw and unscrew the green bottle. Emailed Seller a few days ago with no reply. So I basically have 50% that works.",3,True
en_0708493,"A medical provider recommended I try this creme to manage some of my ...

A medical provider recommended I try this creme to manage some of my peri-menopause symptoms. I tried almost three months, with the week-long breaks in between as instructed. While it did seem to provide some relief for my night sweats, hot flashes and poor sleep, I noticed it also caused random episodes of intense heat shooting out from where my uterus used to be and radiating out a few inches. It wasn't as painful as it was shocking and unexpected. Funny but true, I was in my office with a co-worker during one of these episodes, and I literally jumped out of my chair with a scream because it felt like someone just stuck a hot poker in me. I stopped using it once I realized what was causing it. It's been a couple of months since I stopped and have not had one hot poker episode since.",2,True
en_0720048,"Great looking, fit as expected

Great looking, fit as expected..quality isn't the best for consistent wear - a few months in and the sole is separating and one side has worn in the bottom, now sucks in water and squishes when I walk.",2,True
en_0564956,"Cute but leaves fuzz on clothes

Cute scarf but leaves a weird fuzz on my clothes",3,True
en_0927725,"Can be unpredictable and you may not get an accurate measure of your steps.

This device doesn't always sinc and I will often be notified that my fit bit isn't running.",3,True
en_0003119,"Four Stars

Hard to wipe yourself but the height is great!",4,True
en_0639976,"Product was awesome and as described

Product was awesome and as described. Unfortunately the packaging was lame. This was a Santa gift but it arrived not in a box. My daughter came home to it sitting on the porch without packaging. So I had to give it to someone else instead of her. Thanks Amazon.",2,True
en_0102656,"Four Stars

a little smaller than I expected but still perfect for some of my makeup storage on my vanity.",4,True
en_0229437,"Worked as expected

brought these for my son to go on his first camping trip. Easy to use",4,True
en_0428484,"No jitters

These were ok. Not as good as other products I have used in the past. No jitters which was nice.",3,True
en_0770332,"A little, goes a long way

Great product. Lasts for a long time. Only need a little on skin, little goes a long way. Is kinda greasy though.",2,False
en_0352269,"Plenty of light despite dark color

Works fine, but expected the cover to wrap around the light more. Most light leaks out the sides, maybe allowing more brightness than expected.",4,True
en_0598730,"Quality is horrible

This product is horrible! Doesn’t fit small wrist. I’ve had it for only 3 days before it broke. Beads went everywhere. Definitely not a good quality of watch band. Would like a refund!",1,True
en_0135430,"One Star

No heat, no taste. Never again. 'Nuff said.",1,True
en_0302676,"Too small for larger legs

Of course everyone's mileage will vary, but make note if you have a larger leg, these will be painfully tight at the top. They will fit probably most regular sized legs, but if you would consider your leg/calf area to be ""2 XL"" or larger due to size or swelling, these are too tight compared to others I've tried. Made well enough, but for small to regular size only.",2,True
en_0026046,"Was suppose to be delivered yesterday and never came. ...

Was suppose to be delivered yesterday and never came. It was late and they gave me the wrong information on delivery date.",2,True
en_0792623,"Five Stars

My baby LOVES this teether!! I bought it for him when he was 3 months old (he started teething around 2.5 months) but it was hard for him to hold things since he was just starting to grab. This banana teether was very easy for him to grasp and put in his own mouth. The grip is great, it's very ergonomic for a baby and I love the feel of the silicone. Other teethers he would only use for a minute or so and get fussy or frustrated, but this teether can keep him occupied for awhile! Also sometimes if he's getting fussy while biting it, I'll take it and just gently brush his gums with the end and he loves it, sometimes he laughs haha. I've also gotten so many comments & compliments on how cute he looks chewing on his little banana. I now recommend this to all moms that have a teething baby to at least try.",5,True
en_0290891,"Refreshing

I got this product because my wife was saying, she had been hearing good thing about lemon powder on the shows she listens to. So I purchased this for her, she really likes it, so I decided to give it a try, and it is good, really refreshing. I add some to my water bottle at work,and I tend to drink more water while in the shop. I also add a little stevia to sweeten it. It is also good to take the lemon powder, mix with 8oz. water along with stevia and a 1/2oz of apple cider vinegar, mix well, good to sip as a digestive aid after eating. Will definately buy more",4,False
en_0404340,"Bad packaging

While we got this in pretty good timing the box was broken and all the beads were in a pile at the bottom of the bag.",1,True
en_0844714,"flange rod holder

This is undersized for 1- 5/16 inch metal rod. I had a 6 inch rod piece and I was BARELY able to drive the closet rod. Good news! I did not need any other support for the short stubbed rod. It worked but I had to get tough with DRIVING the close rod into the flange.",3,True
en_0876787,"One Star

Cracked after Two days and was more than likely because it was a lil too big for the phone",1,True
en_0630400,"Another flickering LED array.

I'm not sure what it is about the power from my over the range Broan vent hood, but I simply cannot find an LED bulb that will not flicker in the unit. I've tried most of the products available on Amazon, different sizes, wattages, shapes, and still to this day haven't found one that works. The search continues!",1,True
en_0235538,"Came unstuck after a month.

I ordered and received this product at the beginning of dec. It lasted until the middle of Jan, then fell off while in my pocket. I'm ordering another one. I'll see if maybe I just got a bad sticky-back the first time. $8 is way too much to pay (twice) for a defective product that cost 25 cents to make.",2,True
en_0863354,"Son loves it!

My son was so excited! It fits well and is of standard Halloween costume quality. I had to make changes to the belt because it would have fallen off his hips, and the shoe cover's didn't entirely cover his tennis shoes, but it was still a good costume. He didn't like the elf ears, but they're a nice touch too!",4,True
en_0593690,"Manufacturing defect

Like the fit, material and color. However, one pant leg is 3 inches longer than the other. Wouldn't be aggravating except there is an embroidered logo near the hem - looks pretty goofy. One leg is hemmed, the other isn't.",3,True
en_0724758,"Some good...some the same contained in other collections.

L' Amour stories all rate an A+, except for one of his earlier shorts. But the collections bother me. I have read several of the collections in which I have found one or more shorts in them that I read in another collection. Seems to me somebody is just trying to stuff the book to make more money. I doubt I'Amour was that type of a person. A",2,True
en_0679396,"Glacially slow and a waste of my money

I purchased this device for my 7 year old grandson. This is by far the worst purchase I have ever made relating to a device. It is glacially slow. Poor, poor, poor performance. I am very disappointed that I need to go out and purchase a new device. I don't have that amount of extra money. What do I do? Send it back and tell them it is plain and simple and inferior device. Chuck it out, do not purchase. Not worth 1 dollar.",1,True
en_0204026,"Easy to use and can even watch a movie on it.

Very excited to have this music mp3 player with for my biking, it helps make the work out seem faster. The touch screen makes it easy to use and change songs, it sounds great, and lasts for me for several days. You can even watch a movie on it!",5,True
en_0554830,"Very FLIMSY packaging

When it was time to install the backsplash I was very disappointed to see crease marks in the backsplash, this is all because of the lack of something to keep the panel from being bent in shipping because the people at these shipping businesses don’t really care so the manufacture should want their products to arrive in good shape and two pieces of cardboard is not going to prevent bending so if you purchase this product don’t be surprised by what it may look like when you remove it from the package.",3,True
en_0511687,"It's Cool

This is a neat, subtle way to keep our toilet rolls in our bathrooms. I like the brown color.",5,True
en_0920121,"Ehhh...

Thin and not dense. You'd need at least 2 or 3 to get any height. At least it's comfortable",3,True
en_0097145,"Great product, bought it for all the fat burning ...

Great product, bought it for all the fat burning hype and it isn’t disappointing. Take regularly, as recommended for great results!",5,True
en_0336064,"Not very good quality

When I bought this product 1/3 of the screen protectors came already destroyed in the package. I’ve had the screen protector on for about a month or so & it already has so many scratches and chipping on the edges. I don’t think it’ll last much longer. Won’t be buying again sadly",2,True
en_0245282,"Wish I hadn’t tossed the box.

Not great for small wrists, loses battery quickly if frequently active, awkward pixelated display. Good if you want to see how long you slept and how much you move your arm 24/7, but not much else.",2,True
en_0657275,"Consistency in the pictures matters!

It's not a bad set, but just know that what you actually get is in the first (top) picture, i.e., the picture with the stuff in the case. If you look at all of the pictures, you see two different kinds of rulers and two different kinds of cutters. This can be misleading. I received the clippers and ruler from the first picture. (I would have preferred the other clippers and ruler shown, but I should have checked the pictures more carefully!)",3,True
en_0213610,"Just not large enough. Had to return them.

After measuring myself, I ordered the largest socks you sell. I could hardly get them on my foot. So I have returned them. Is it possible I didn’t order the largest sock you sell? The many colors are fun and I wish I could wear them.",3,True
